"id","date","trial_time","value","x","y","word_one","word_two","trial_number","chunk_number","prolific_id","study_id","session_id"
"9035","2025-04-30T18:38:43.425Z","3436","63","217","12","Not Like Fire","Like Fire","1","32","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9036","2025-04-30T18:38:46.053Z","2628","2","217","12","Not Like Fire","Like Fire","2","88","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9037","2025-04-30T18:38:49.417Z","3364","3","217","12","Not Like Fire","Like Fire","3","62","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9038","2025-04-30T18:38:51.645Z","2228","3","217","12","Not Like Fire","Like Fire","4","1","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9039","2025-04-30T18:38:56.089Z","4444","3","217","12","Not Like Fire","Like Fire","5","86","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9040","2025-04-30T18:38:59.533Z","3444","10","217","12","Not Like Fire","Like Fire","6","87","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9041","2025-04-30T18:39:02.641Z","3108","28","217","12","Not Like Fire","Like Fire","7","31","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9042","2025-04-30T18:39:06.645Z","4004","9","217","12","Not Like Fire","Like Fire","8","84","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9043","2025-04-30T18:39:09.853Z","3208","71","217","12","Not Like Fire","Like Fire","9","70","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9044","2025-04-30T18:39:12.753Z","2900","42","217","12","Not Like Fire","Like Fire","10","33","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9045","2025-04-30T18:39:16.117Z","3364","22","217","12","Not Like Fire","Like Fire","11","71","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9046","2025-04-30T18:39:19.541Z","4353","9","138","94","Not Like Fire","Like Fire","1","46","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9047","2025-04-30T18:39:21.754Z","2213","0","138","94","Not Like Fire","Like Fire","2","62","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9048","2025-04-30T18:39:19.625Z","3508","17","217","12","Not Like Fire","Like Fire","12","38","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9049","2025-04-30T18:39:23.237Z","3612","57","217","12","Not Like Fire","Like Fire","13","40","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9050","2025-04-30T18:39:26.619Z","4865","7","138","94","Not Like Fire","Like Fire","3","28","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9051","2025-04-30T18:39:28.133Z","4896","8","217","12","Not Like Fire","Like Fire","14","63","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9052","2025-04-30T18:39:31.201Z","3068","0","217","12","Not Like Fire","Like Fire","15","17","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9053","2025-04-30T18:39:33.704Z","7085","7","138","94","Not Like Fire","Like Fire","4","4","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9054","2025-04-30T18:39:34.469Z","3268","56","217","12","Not Like Fire","Like Fire","16","22","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9055","2025-04-30T18:39:40.045Z","6341","67","138","94","Not Like Fire","Like Fire","5","48","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9056","2025-04-30T18:39:38.825Z","4356","89","217","12","Not Like Fire","Like Fire","17","43","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9057","2025-04-30T18:39:43.900Z","3008","33","35","159","Not Like Fire","Like Fire","1","14","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9058","2025-04-30T18:39:43.841Z","5016","39","217","12","Not Like Fire","Like Fire","18","39","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9059","2025-04-30T18:39:47.947Z","4047","53","35","159","Not Like Fire","Like Fire","2","57","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9060","2025-04-30T18:39:49.075Z","9030","25","138","94","Not Like Fire","Like Fire","6","53","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9061","2025-04-30T18:39:46.965Z","3124","1","217","12","Not Like Fire","Like Fire","19","36","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9062","2025-04-30T18:39:51.341Z","3394","19","35","159","Not Like Fire","Like Fire","3","47","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9063","2025-04-30T18:39:51.385Z","4420","72","217","12","Not Like Fire","Like Fire","20","23","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9064","2025-04-30T18:39:54.331Z","5256","74","138","94","Not Like Fire","Like Fire","7","57","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9065","2025-04-30T18:39:55.146Z","3805","4","35","159","Not Like Fire","Like Fire","4","15","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9066","2025-04-30T18:39:55.101Z","3716","81","217","12","Not Like Fire","Like Fire","21","50","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9067","2025-04-30T18:40:00.426Z","5280","73","35","159","Not Like Fire","Like Fire","5","75","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9068","2025-04-30T18:39:57.690Z","2589","1","217","12","Not Like Fire","Like Fire","22","7","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9069","2025-04-30T18:40:00.549Z","6218","69","138","94","Not Like Fire","Like Fire","8","15","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9070","2025-04-30T18:40:02.577Z","2028","0","138","94","Not Like Fire","Like Fire","9","1","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9071","2025-04-30T18:40:01.373Z","3683","79","217","12","Not Like Fire","Like Fire","23","59","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9072","2025-04-30T18:40:04.207Z","3781","75","35","159","Not Like Fire","Like Fire","6","41","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9073","2025-04-30T18:40:07.159Z","2952","0","35","159","Not Like Fire","Like Fire","7","16","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9074","2025-04-30T18:40:05.485Z","4112","55","217","12","Not Like Fire","Like Fire","24","57","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9075","2025-04-30T18:40:07.629Z","4611","69","248","85","Not Like Fire","Like Fire","1","48","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9076","2025-04-30T18:40:09.493Z","3556","10","202","16","Not Like Fire","Like Fire","1","83","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9077","2025-04-30T18:40:10.208Z","7631","99","138","94","Not Like Fire","Like Fire","10","24","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9078","2025-04-30T18:40:09.377Z","3892","91","217","12","Not Like Fire","Like Fire","25","67","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9079","2025-04-30T18:40:11.109Z","3480","80","248","85","Not Like Fire","Like Fire","2","6","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9080","2025-04-30T18:40:12.708Z","3215","15","202","16","Not Like Fire","Like Fire","2","19","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9081","2025-04-30T18:40:13.903Z","6744","74","35","159","Not Like Fire","Like Fire","8","79","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9082","2025-04-30T18:40:14.566Z","3457","35","248","85","Not Like Fire","Like Fire","3","81","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9083","2025-04-30T18:40:15.625Z","2917","11","202","16","Not Like Fire","Like Fire","3","0","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9084","2025-04-30T18:40:17.170Z","3267","0","35","159","Not Like Fire","Like Fire","9","18","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9085","2025-04-30T18:40:16.932Z","6724","56","138","94","Not Like Fire","Like Fire","11","25","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9086","2025-04-30T18:40:17.022Z","2456","36","248","85","Not Like Fire","Like Fire","4","20","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9087","2025-04-30T18:40:16.185Z","6808","54","217","12","Not Like Fire","Like Fire","26","60","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9088","2025-04-30T18:40:19.000Z","3375","70","202","16","Not Like Fire","Like Fire","4","67","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9089","2025-04-30T18:40:20.139Z","2969","1","35","159","Not Like Fire","Like Fire","10","8","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9090","2025-04-30T18:40:19.505Z","2483","77","248","85","Not Like Fire","Like Fire","5","41","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9091","2025-04-30T18:40:21.735Z","4803","37","138","94","Not Like Fire","Like Fire","12","47","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9092","2025-04-30T18:40:20.353Z","4168","43","217","12","Not Like Fire","Like Fire","27","69","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9093","2025-04-30T18:40:23.425Z","3286","1","35","159","Not Like Fire","Like Fire","11","0","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9094","2025-04-30T18:40:23.055Z","4055","57","202","16","Not Like Fire","Like Fire","5","31","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9095","2025-04-30T18:40:22.238Z","2733","74","248","85","Not Like Fire","Like Fire","6","4","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9096","2025-04-30T18:40:23.269Z","2916","1","217","12","Not Like Fire","Like Fire","28","81","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9097","2025-04-30T18:40:26.471Z","4736","3","138","94","Not Like Fire","Like Fire","13","19","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9098","2025-04-30T18:40:25.858Z","3620","29","248","85","Not Like Fire","Like Fire","7","45","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9099","2025-04-30T18:40:27.103Z","4048","42","202","16","Not Like Fire","Like Fire","6","56","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9100","2025-04-30T18:40:28.831Z","5406","43","35","159","Not Like Fire","Like Fire","12","76","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9101","2025-04-30T18:40:27.875Z","2017","85","248","85","Not Like Fire","Like Fire","8","40","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9102","2025-04-30T18:40:26.970Z","3701","17","217","12","Not Like Fire","Like Fire","29","89","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9103","2025-04-30T18:40:30.709Z","3606","53","202","16","Not Like Fire","Like Fire","7","84","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9104","2025-04-30T18:40:30.458Z","2583","77","248","85","Not Like Fire","Like Fire","9","5","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9105","2025-04-30T18:40:29.405Z","2435","1","217","12","Not Like Fire","Like Fire","30","54","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9106","2025-04-30T18:40:33.563Z","4732","88","35","159","Not Like Fire","Like Fire","13","68","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9107","2025-04-30T18:40:32.841Z","2383","89","248","85","Not Like Fire","Like Fire","10","69","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9108","2025-04-30T18:40:32.361Z","2956","1","217","12","Not Like Fire","Like Fire","31","45","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9109","2025-04-30T18:40:35.268Z","4559","63","202","16","Not Like Fire","Like Fire","8","74","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9110","2025-04-30T18:40:35.327Z","8856","44","138","94","Not Like Fire","Like Fire","14","71","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9111","2025-04-30T18:40:36.311Z","2748","1","35","159","Not Like Fire","Like Fire","14","9","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9112","2025-04-30T18:40:35.203Z","2362","24","248","85","Not Like Fire","Like Fire","11","80","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9113","2025-04-30T18:40:35.321Z","2960","6","217","12","Not Like Fire","Like Fire","32","61","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9114","2025-04-30T18:40:38.794Z","3526","8","202","16","Not Like Fire","Like Fire","9","9","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9115","2025-04-30T18:40:39.783Z","3472","1","35","159","Not Like Fire","Like Fire","15","17","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9116","2025-04-30T18:40:38.572Z","3369","28","248","85","Not Like Fire","Like Fire","12","88","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9117","2025-04-30T18:40:40.362Z","5035","31","138","94","Not Like Fire","Like Fire","15","38","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9118","2025-04-30T18:40:38.673Z","3352","1","217","12","Not Like Fire","Like Fire","33","34","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9119","2025-04-30T18:40:40.834Z","3492","84","303","56","Not Like Fire","Like Fire","1","34","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9120","2025-04-30T18:40:41.441Z","2869","35","248","85","Not Like Fire","Like Fire","13","71","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9121","2025-04-30T18:40:42.920Z","3137","1","35","159","Not Like Fire","Like Fire","16","3","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9122","2025-04-30T18:40:42.915Z","4121","22","202","16","Not Like Fire","Like Fire","10","88","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9123","2025-04-30T18:40:42.223Z","1389","10","303","56","Not Like Fire","Like Fire","2","72","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9124","2025-04-30T18:40:41.869Z","3196","8","217","12","Not Like Fire","Like Fire","34","55","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9125","2025-04-30T18:40:44.961Z","2041","1","35","159","Not Like Fire","Like Fire","17","32","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9126","2025-04-30T18:40:44.120Z","2679","37","248","85","Not Like Fire","Like Fire","14","25","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9127","2025-04-30T18:40:44.990Z","4628","58","138","94","Not Like Fire","Like Fire","16","42","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9128","2025-04-30T18:40:44.206Z","1983","17","303","56","Not Like Fire","Like Fire","3","29","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9129","2025-04-30T18:40:45.599Z","1393","36","303","56","Not Like Fire","Like Fire","4","15","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9130","2025-04-30T18:40:46.938Z","4023","36","202","16","Not Like Fire","Like Fire","11","37","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9131","2025-04-30T18:40:47.611Z","2650","15","35","159","Not Like Fire","Like Fire","18","63","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9132","2025-04-30T18:40:46.414Z","2294","11","248","85","Not Like Fire","Like Fire","15","9","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9133","2025-04-30T18:40:47.275Z","2285","0","138","94","Not Like Fire","Like Fire","17","18","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9134","2025-04-30T18:40:45.217Z","3348","59","217","12","Not Like Fire","Like Fire","35","41","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9135","2025-04-30T18:40:47.942Z","2343","0","303","56","Not Like Fire","Like Fire","5","9","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9136","2025-04-30T18:40:50.014Z","3076","69","202","16","Not Like Fire","Like Fire","12","30","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9137","2025-04-30T18:40:50.088Z","2813","7","138","94","Not Like Fire","Like Fire","18","45","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9138","2025-04-30T18:40:48.197Z","2980","16","217","12","Not Like Fire","Like Fire","36","16","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9139","2025-04-30T18:40:51.299Z","3688","10","35","159","Not Like Fire","Like Fire","19","71","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9140","2025-04-30T18:40:51.686Z","3744","59","303","56","Not Like Fire","Like Fire","6","89","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9141","2025-04-30T18:40:52.408Z","5994","84","248","85","Not Like Fire","Like Fire","16","10","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9142","2025-04-30T18:40:51.033Z","2836","9","217","12","Not Like Fire","Like Fire","37","44","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9143","2025-04-30T18:40:53.343Z","3255","17","138","94","Not Like Fire","Like Fire","19","44","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9144","2025-04-30T18:40:54.494Z","4480","22","202","16","Not Like Fire","Like Fire","13","34","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9145","2025-04-30T18:40:53.573Z","1887","81","303","56","Not Like Fire","Like Fire","7","24","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9146","2025-04-30T18:40:55.319Z","4020","54","35","159","Not Like Fire","Like Fire","20","48","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9147","2025-04-30T18:40:54.439Z","2031","76","248","85","Not Like Fire","Like Fire","17","68","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9148","2025-04-30T18:40:54.991Z","1418","12","303","56","Not Like Fire","Like Fire","8","30","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9149","2025-04-30T18:40:56.376Z","3033","89","138","94","Not Like Fire","Like Fire","20","70","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9150","2025-04-30T18:40:55.005Z","3972","66","217","12","Not Like Fire","Like Fire","38","68","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9151","2025-04-30T18:40:56.440Z","1449","25","303","56","Not Like Fire","Like Fire","9","61","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9152","2025-04-30T18:40:57.293Z","2854","17","248","85","Not Like Fire","Like Fire","18","46","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9153","2025-04-30T18:40:58.533Z","3214","0","35","159","Not Like Fire","Like Fire","21","27","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9154","2025-04-30T18:40:58.578Z","4084","20","202","16","Not Like Fire","Like Fire","14","86","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9155","2025-04-30T18:40:57.859Z","1419","80","303","56","Not Like Fire","Like Fire","10","6","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9156","2025-04-30T18:40:58.931Z","2555","13","138","94","Not Like Fire","Like Fire","21","7","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9157","2025-04-30T18:40:59.091Z","1232","92","303","56","Not Like Fire","Like Fire","11","79","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9158","2025-04-30T18:40:59.957Z","2664","39","248","85","Not Like Fire","Like Fire","19","15","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9159","2025-04-30T18:40:58.625Z","3620","57","217","12","Not Like Fire","Like Fire","39","79","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9160","2025-04-30T18:41:01.780Z","3247","29","35","159","Not Like Fire","Like Fire","22","23","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9161","2025-04-30T18:41:01.724Z","3146","86","202","16","Not Like Fire","Like Fire","15","51","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9162","2025-04-30T18:41:00.872Z","1781","4","303","56","Not Like Fire","Like Fire","12","10","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9163","2025-04-30T18:41:01.988Z","2031","45","248","85","Not Like Fire","Like Fire","20","33","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9164","2025-04-30T18:41:02.877Z","3946","81","138","94","Not Like Fire","Like Fire","22","56","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9165","2025-04-30T18:41:02.518Z","1646","8","303","56","Not Like Fire","Like Fire","13","17","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9166","2025-04-30T18:41:01.562Z","4996","1","52","75","Not Like Fire","Like Fire","1","53","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9167","2025-04-30T18:41:04.660Z","2936","64","202","16","Not Like Fire","Like Fire","16","79","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9168","2025-04-30T18:41:03.137Z","4512","29","217","12","Not Like Fire","Like Fire","40","26","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9169","2025-04-30T18:41:06.783Z","5003","17","35","159","Not Like Fire","Like Fire","23","26","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
"9170","2025-04-30T18:41:05.485Z","2967","41","303","56","Not Like Fire","Like Fire","14","4","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9171","2025-04-30T18:41:05.853Z","3865","16","248","85","Not Like Fire","Like Fire","21","3","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9172","2025-04-30T18:41:07.926Z","3266","54","202","16","Not Like Fire","Like Fire","17","6","67d335fa1004dbf3d5999b46","6810e3157d4c55bd8e56b312","68126dc84a9d2f34c2ca15f3"
"9173","2025-04-30T18:41:06.937Z","1452","71","303","56","Not Like Fire","Like Fire","15","59","5f79bca83a2eb65c0983816d","6810e3157d4c55bd8e56b312","68126e29c4eb51dc9cc597e4"
"9174","2025-04-30T18:41:08.328Z","5451","15","138","94","Not Like Fire","Like Fire","23","34","5a8d8079190420000156435d","6810e3157d4c55bd8e56b312","68126dbe88d7e19424b09b98"
"9175","2025-04-30T18:41:08.772Z","2919","13","248","85","Not Like Fire","Like Fire","22","72","67e70af0f1a1a4e390ff254e","6810e3157d4c55bd8e56b312","68126dba93e5316b1da0df41"
"9176","2025-04-30T18:41:08.988Z","7426","5","52","75","Not Like Fire","Like Fire","2","34","67ec29f16c1b0fa378f158a7","6810e3157d4c55bd8e56b312","68126de0af531315c9d20c2b"
"9177","2025-04-30T18:41:08.181Z","5044","1","217","12","Not Like Fire","Like Fire","41","11","66323f16b05df4403391861c","6810e3157d4c55bd8e56b312","68126db0441fcca012aca64f"
"9178","2025-04-30T18:41:11.111Z","4328","59","35","159","Not Like Fire","Like Fire","24","73","65f079d950ec7745ae73f277","6810e3157d4c55bd8e56b312","68126db668483e3ee36336cb"
